pdf_url,year,journal,Answer,id,page
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1805809_wo_cover_page-2.pdf',1941,AER,1.0,1805809,2
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1805809_wo_cover_page-3.pdf',1941,AER,1.0,1805809,3
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1883031_wo_cover_page-11.pdf',1941,QJE,1.0,1883031,11
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1883031_wo_cover_page-14.pdf',1941,QJE,1.0,1883031,14
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1883031_wo_cover_page-16.pdf',1941,QJE,2.0,1883031,16
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1883031_wo_cover_page-17.pdf',1941,QJE,2.0,1883031,17
https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1824612_wo_cover_page-1.pdf,1941,JPE,1.0,1824612,1
https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1824612_wo_cover_page-3.pdf,1941,JPE,1.0,1824612,3
https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1824612_wo_cover_page-10.pdf,1941,JPE,1.0,1824612,10
https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1824612_wo_cover_page-19.pdf,1941,JPE,1.0,1824612,19
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1882060_wo_cover_page-2.pdf',1941,QJE,1.0,1882060,2
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1882060_wo_cover_page-3.pdf',1941,QJE,1.0,1882060,3
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1882060_wo_cover_page-4.pdf',1941,QJE,1.0,1882060,4
https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1824613_wo_cover_page-9.pdf,1941,JPE,1.0,1824613,9
https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1824613_wo_cover_page-11.pdf,1941,JPE,1.0,1824613,11
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1885636_wo_cover_page-0.pdf',1941,QJE,1.0,1885636,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1804240_wo_cover_page-1.pdf',1941,AER,1.0,1804240,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2967602_wo_cover_page-0.pdf',1941,RES,1.0,2967602,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1883029_wo_cover_page-6.pdf',1941,QJE,1.0,1883029,6
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1883029_wo_cover_page-8.pdf',1941,QJE,1.0,1883029,8
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1883029_wo_cover_page-10.pdf',1941,QJE,1.0,1883029,10
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/362_wo_cover_page-1.pdf',1941,AER,1.0,362,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/362_wo_cover_page-3.pdf',1941,AER,1.0,362,3
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/362_wo_cover_page-4.pdf',1941,AER,1.0,362,4
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/362_wo_cover_page-8.pdf',1941,AER,1.0,362,8
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1807442_wo_cover_page-1.pdf',1942,AER,1.0,1807442,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1807442_wo_cover_page-5.pdf',1942,AER,1.0,1807442,5
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1807442_wo_cover_page-7.pdf',1942,AER,1.0,1807442,7
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1803961_wo_cover_page-8.pdf',1942,AER,2.0,1803961,8
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1803961_wo_cover_page-10.pdf',1942,AER,3.0,1803961,10
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1816765_wo_cover_page-1.pdf',1942,AER,1.0,1816765,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1816765_wo_cover_page-2.pdf',1942,AER,1.0,1816765,2
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1816765_wo_cover_page-3.pdf',1942,AER,1.0,1816765,3
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1816765_wo_cover_page-4.pdf',1942,AER,2.0,1816765,4
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1807440_wo_cover_page-1.pdf',1942,AER,1.0,1807440,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1807440_wo_cover_page-8.pdf',1942,AER,2.0,1807440,8
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1807440_wo_cover_page-10.pdf',1942,AER,2.0,1807440,10
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1807440_wo_cover_page-14.pdf',1942,AER,1.0,1807440,14
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1807440_wo_cover_page-18.pdf',1942,AER,2.0,1807440,18
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1807440_wo_cover_page-21.pdf',1942,AER,1.0,1807440,21
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1807440_wo_cover_page-24.pdf',1942,AER,1.0,1807440,24
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1881930_wo_cover_page-2.pdf',1942,QJE,1.0,1881930,2
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1881930_wo_cover_page-4.pdf',1942,QJE,1.0,1881930,4
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1881930_wo_cover_page-6.pdf',1942,QJE,1.0,1881930,6
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1881930_wo_cover_page-8.pdf',1942,QJE,1.0,1881930,8
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1881930_wo_cover_page-12.pdf',1942,QJE,1.0,1881930,12
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1881930_wo_cover_page-15.pdf',1942,QJE,1.0,1881930,15
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1825229_wo_cover_page-4.pdf',1942,JPE,1.0,1825229,4
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1825229_wo_cover_page-5.pdf',1942,JPE,1.0,1825229,5
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1881936_wo_cover_page-1.pdf',1942,QJE,1.0,1881936,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1881936_wo_cover_page-3.pdf',1942,QJE,1.0,1881936,3
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2967667_wo_cover_page-19.pdf',1942,RES,1.0,2967667,19
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2967667_wo_cover_page-20.pdf',1942,RES,2.0,2967667,20
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1829335_wo_cover_page-3.pdf',1942,JPE,1.0,1829335,3
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1829335_wo_cover_page-5.pdf',1942,JPE,1.0,1829335,5
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1815126_wo_cover_page-8.pdf',1942,AER,1.0,1815126,8
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1826619_wo_cover_page-1.pdf',1942,JPE,1.0,1826619,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1826619_wo_cover_page-8.pdf',1942,JPE,1.0,1826619,8
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1826619_wo_cover_page-15.pdf',1942,JPE,1.0,1826619,15
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1881811_wo_cover_page-7.pdf',1942,QJE,1.0,1881811,7
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1881811_wo_cover_page-25.pdf',1942,QJE,1.0,1881811,25
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1816757_wo_cover_page-3.pdf',1942,AER,1.0,1816757,3
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1881932_wo_cover_page-2.pdf',1942,QJE,1.0,1881932,2
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1881932_wo_cover_page-12.pdf',1942,QJE,1.0,1881932,12
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1881812_wo_cover_page-4.pdf',1942,QJE,1.0,1881812,4
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1881812_wo_cover_page-26.pdf',1942,QJE,1.0,1881812,26
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1882208_wo_cover_page-14.pdf',1942,QJE,1.0,1882208,14
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1825226_wo_cover_page-3.pdf',1942,JPE,1.0,1825226,3
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1825226_wo_cover_page-5.pdf',1942,JPE,1.0,1825226,5
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1825226_wo_cover_page-11.pdf',1942,JPE,1.0,1825226,11
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1825226_wo_cover_page-13.pdf',1942,JPE,1.0,1825226,13
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1825226_wo_cover_page-15.pdf',1942,JPE,1.0,1825226,15
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2967492_wo_cover_page-5.pdf',1942,RES,1.0,2967492,5
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2967492_wo_cover_page-6.pdf',1942,RES,1.0,2967492,6
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2967492_wo_cover_page-7.pdf',1942,RES,1.0,2967492,7
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2967492_wo_cover_page-8.pdf',1942,RES,0,2967492,8
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2967663_wo_cover_page-4.pdf',1942,RES,1.0,2967663,4
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2967663_wo_cover_page-7.pdf',1942,RES,1.0,2967663,7
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2967663_wo_cover_page-10.pdf',1942,RES,1.0,2967663,10
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2967663_wo_cover_page-14.pdf',1942,RES,1.0,2967663,14
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1881815_wo_cover_page-3.pdf',1942,QJE,1.0,1881815,3
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1881929_wo_cover_page-14.pdf',1942,QJE,1.0,1881929,14
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1905466_wo_cover_page-2.pdf',1942,ECTA,1.0,1905466,2
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1905466_wo_cover_page-7.pdf',1942,ECTA,1.0,1905466,7
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1905466_wo_cover_page-8.pdf',1942,ECTA,1.0,1905466,8
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1905466_wo_cover_page-11.pdf',1942,ECTA,1.0,1905466,11
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1905466_wo_cover_page-17.pdf',1942,ECTA,1.0,1905466,17
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1829336_wo_cover_page-3.pdf',1942,JPE,1.0,1829336,3
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1826618_wo_cover_page-6.pdf',1942,JPE,1.0,1826618,6
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1825435_wo_cover_page-6.pdf',1942,JPE,1.0,1825435,6
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1883413_wo_cover_page-4.pdf',1942,QJE,1.0,1883413,4
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1883413_wo_cover_page-7.pdf',1942,QJE,1.0,1883413,7
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1825225_wo_cover_page-5.pdf',1942,JPE,1.0,1825225,5
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1825225_wo_cover_page-6.pdf',1942,JPE,1.0,1825225,6
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1825225_wo_cover_page-9.pdf',1942,JPE,1.0,1825225,9
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1825225_wo_cover_page-14.pdf',1942,JPE,1.0,1825225,14
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1825225_wo_cover_page-16.pdf',1942,JPE,1.0,1825225,16
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1825225_wo_cover_page-17.pdf',1942,JPE,1.0,1825225,17
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1825225_wo_cover_page-18.pdf',1942,JPE,1.0,1825225,18
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1825225_wo_cover_page-19.pdf',1942,JPE,1.0,1825225,19
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1825225_wo_cover_page-20.pdf',1942,JPE,1.0,1825225,20
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1825225_wo_cover_page-21.pdf',1942,JPE,1.0,1825225,21
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1825225_wo_cover_page-26.pdf',1942,JPE,1.0,1825225,26
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1825225_wo_cover_page-27.pdf',1942,JPE,1.0,1825225,27
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1825225_wo_cover_page-31.pdf',1942,JPE,1.0,1825225,31
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1824668_wo_cover_page-8.pdf',1942,JPE,1.0,1824668,8
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1824668_wo_cover_page-9.pdf',1942,JPE,2.0,1824668,9
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1824668_wo_cover_page-10.pdf',1942,JPE,2.0,1824668,10
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1824668_wo_cover_page-11.pdf',1942,JPE,2.0,1824668,11
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1824668_wo_cover_page-12.pdf',1942,JPE,2.0,1824668,12
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1824668_wo_cover_page-13.pdf',1942,JPE,1.0,1824668,13
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1824668_wo_cover_page-14.pdf',1942,JPE,1.0,1824668,14
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1824668_wo_cover_page-15.pdf',1942,JPE,1.0,1824668,15
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1824668_wo_cover_page-16.pdf',1942,JPE,2.0,1824668,16
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1824668_wo_cover_page-17.pdf',1942,JPE,1.0,1824668,17
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1824668_wo_cover_page-18.pdf',1942,JPE,1.0,1824668,18
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1824668_wo_cover_page-19.pdf',1942,JPE,1.0,1824668,19
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1824668_wo_cover_page-20.pdf',1942,JPE,2.0,1824668,20
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1824668_wo_cover_page-21.pdf',1942,JPE,1.0,1824668,21
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1824668_wo_cover_page-22.pdf',1942,JPE,1.0,1824668,22
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1881934_wo_cover_page-6.pdf',1942,QJE,1.0,1881934,6
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1881933_wo_cover_page-8.pdf',1942,QJE,1.0,1881933,8
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1881933_wo_cover_page-9.pdf',1942,QJE,1.0,1881933,9
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1881933_wo_cover_page-11.pdf',1942,QJE,1.0,1881933,11
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1881933_wo_cover_page-12.pdf',1942,QJE,1.0,1881933,12
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1881933_wo_cover_page-13.pdf',1942,QJE,1.0,1881933,13
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1881933_wo_cover_page-14.pdf',1942,QJE,1.0,1881933,14
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1881933_wo_cover_page-15.pdf',1942,QJE,1.0,1881933,15
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1881933_wo_cover_page-16.pdf',1942,QJE,1.0,1881933,16
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1881933_wo_cover_page-17.pdf',1942,QJE,1.0,1881933,17
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1881933_wo_cover_page-18.pdf',1942,QJE,1.0,1881933,18
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1816755_wo_cover_page-3.pdf',1942,AER,1.0,1816755,3
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1816755_wo_cover_page-16.pdf',1942,AER,1.0,1816755,16
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1881933_wo_cover_page-19.pdf',1942,QJE,1.0,1881933,19
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1881933_wo_cover_page-21.pdf',1942,QJE,1.0,1881933,21
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1881933_wo_cover_page-23.pdf',1942,QJE,1.0,1881933,23
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1881933_wo_cover_page-24.pdf',1942,QJE,1.0,1881933,24
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1881933_wo_cover_page-25.pdf',1942,QJE,1.0,1881933,25
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1881933_wo_cover_page-26.pdf',1942,QJE,1.0,1881933,26
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907018_wo_cover_page-9.pdf',1942,ECTA,1.0,1907018,9
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907018_wo_cover_page-13.pdf',1942,ECTA,1.0,1907018,13
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907018_wo_cover_page-18.pdf',1942,ECTA,1.0,1907018,18
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907018_wo_cover_page-19.pdf',1942,ECTA,1.0,1907018,19
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907018_wo_cover_page-20.pdf',1942,ECTA,1.0,1907018,20
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1882207_wo_cover_page-1.pdf',1942,QJE,1.0,1882207,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1882207_wo_cover_page-2.pdf',1942,QJE,1.0,1882207,2
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1882207_wo_cover_page-5.pdf',1942,QJE,1.0,1882207,5
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1882207_wo_cover_page-6.pdf',1942,QJE,1.0,1882207,6
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1882207_wo_cover_page-8.pdf',1942,QJE,1.0,1882207,8
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1882207_wo_cover_page-9.pdf',1942,QJE,1.0,1882207,9
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1882207_wo_cover_page-10.pdf',1942,QJE,1.0,1882207,10
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1882207_wo_cover_page-15.pdf',1942,QJE,1.0,1882207,15
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1882207_wo_cover_page-16.pdf',1942,QJE,1.0,1882207,16
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1829334_wo_cover_page-1.pdf',1942,JPE,1.0,1829334,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1829334_wo_cover_page-3.pdf',1942,JPE,1.0,1829334,3
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1829334_wo_cover_page-5.pdf',1942,JPE,1.0,1829334,5
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1829334_wo_cover_page-7.pdf',1942,JPE,1.0,1829334,7
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1803513_wo_cover_page-6.pdf',1942,AER,1.0,1803513,6
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1883414_wo_cover_page-4.pdf',1942,QJE,1.0,1883414,4
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1881818_wo_cover_page-1.pdf',1942,QJE,1.0,1881818,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1881818_wo_cover_page-4.pdf',1942,QJE,1.0,1881818,4
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1883411_wo_cover_page-16.pdf',1942,QJE,2.0,1883411,16
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1881814_wo_cover_page-10.pdf',1942,QJE,1.0,1881814,10
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1881814_wo_cover_page-14.pdf',1942,QJE,1.0,1881814,14
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1881814_wo_cover_page-18.pdf',1942,QJE,1.0,1881814,18
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1807441_wo_cover_page-18.pdf',1942,AER,2.0,1807441,18
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1881813_wo_cover_page-1.pdf',1942,QJE,1.0,1881813,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1881813_wo_cover_page-3.pdf',1942,QJE,1.0,1881813,3
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1881813_wo_cover_page-11.pdf',1942,QJE,1.0,1881813,11
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2967496_wo_cover_page-1.pdf',1942,RES,1.0,2967496,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2967496_wo_cover_page-2.pdf',1942,RES,1.0,2967496,2
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1824644_wo_cover_page-15.pdf',1942,JPE,1.0,1824644,15
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1824641_wo_cover_page-6.pdf',1942,JPE,1.0,1824641,6
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1824641_wo_cover_page-11.pdf',1942,JPE,1.0,1824641,11
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1824641_wo_cover_page-18.pdf',1942,JPE,1.0,1824641,18
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1803510_wo_cover_page-6.pdf',1942,AER,1.0,1803510,6
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1803510_wo_cover_page-7.pdf',1942,AER,1.0,1803510,7
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1803510_wo_cover_page-8.pdf',1942,AER,1.0,1803510,8
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1803510_wo_cover_page-10.pdf',1942,AER,1.0,1803510,10
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1803510_wo_cover_page-13.pdf',1942,AER,1.0,1803510,13
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1803510_wo_cover_page-15.pdf',1942,AER,1.0,1803510,15
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1803510_wo_cover_page-18.pdf',1942,AER,1.0,1803510,18
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1803510_wo_cover_page-24.pdf',1942,AER,1.0,1803510,24
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1803510_wo_cover_page-27.pdf',1942,AER,1.0,1803510,27
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2967497_wo_cover_page-0.pdf',1942,RES,1.0,2967497,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2967665_wo_cover_page-1.pdf',1942,RES,1.0,2967665,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1885754_wo_cover_page-4.pdf',1943,QJE,1.0,1885754,4
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1885754_wo_cover_page-6.pdf',1943,QJE,1.0,1885754,6
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1885754_wo_cover_page-8.pdf',1943,QJE,1.0,1885754,8
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1885754_wo_cover_page-12.pdf',1943,QJE,1.0,1885754,12
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1885754_wo_cover_page-14.pdf',1943,QJE,1.0,1885754,14
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1885754_wo_cover_page-20.pdf',1943,QJE,1.0,1885754,20
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1905676_wo_cover_page-1.pdf',1943,ECTA,1.0,1905676,1
