pdf_url,year,journal,Answer,ID,page,Eq_count,Equal_count,Equiv_count,g_count,l_count
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1831479_wo_cover_page-11.pdf',1953,AER,ae,1831479,11,7,7,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1803241_wo_cover_page-2.pdf',1941,AER,1te,1803241,2,4,3,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1816597_wo_cover_page-5.pdf',1949,AER,1e,1816597,5,6,6,0,2,2
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1801881_wo_cover_page-16.pdf',1950,AER,e,1801881,16,7,8,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1812529_wo_cover_page-7.pdf',1952,AER,1e1e,1812529,7,5,1,0,2,2
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1810157_wo_cover_page-5.pdf',1952,AER,ef,1810157,5,3,3,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1801882_wo_cover_page-15.pdf',1950,AER,e,1801882,15,11,8,0,1,2
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1814486_wo_cover_page-2.pdf',1940,AER,e1f,1814486,2,8,8,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1810956_wo_cover_page-4.pdf',1960,AER,te,1810956,4,39,38,0,1,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1816502_wo_cover_page-5.pdf',1956,AER,1e,1816502,5,3,2,0,0,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1813462_wo_cover_page-15.pdf',1960,AER,1e,1813462,15,9,11,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1809766_wo_cover_page-17.pdf',1958,AER,1e,1809766,17,3,5,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1814107_wo_cover_page-3.pdf',1954,AER,1e,1814107,3,2,2,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1812529_wo_cover_page-8.pdf',1952,AER,e,1812529,8,5,5,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1812527_wo_cover_page-21.pdf',1952,AER,1e,1812527,21,0,0,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1802260_wo_cover_page-3.pdf',1946,AER,e,1802260,3,5,5,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1802254_wo_cover_page-14.pdf',1946,AER,1e,1802254,14,3,3,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1813462_wo_cover_page-18.pdf',1960,AER,1e,1813462,18,1,0,0,1,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1818427_wo_cover_page-9.pdf',1945,AER,1e,1818427,9,7,8,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1811909_wo_cover_page-7.pdf',1956,AER,te,1811909,7,1,3,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1812285_wo_cover_page-26.pdf',1957,AER,1e,1812285,26,7,2,0,2,3
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1811355_wo_cover_page-1.pdf',1953,AER,e,1811355,1,3,3,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1812917_wo_cover_page-0.pdf',1959,AER,1e,1812917,0,2,2,2,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1812285_wo_cover_page-14.pdf',1957,AER,e,1812285,14,4,4,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1812529_wo_cover_page-6.pdf',1952,AER,1e,1812529,6,6,6,0,3,2
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1813462_wo_cover_page-31.pdf',1960,AER,1e,1813462,31,3,3,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1807703_wo_cover_page-10.pdf',1954,AER,te,1807703,10,11,9,0,1,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1810954_wo_cover_page-18.pdf',1960,AER,e1,1810954,18,10,9,0,0,2
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1812531_wo_cover_page-6.pdf',1952,AER,1e,1812531,6,5,11,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1812285_wo_cover_page-10.pdf',1957,AER,1e,1812285,10,4,4,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1808425_wo_cover_page-16.pdf',1950,AER,1e,1808425,16,7,7,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1808268_wo_cover_page-8.pdf',1958,AER,1ef,1808268,8,2,2,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1812860_wo_cover_page-5.pdf',1947,AER,1e,1812860,5,5,9,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1810156_wo_cover_page-4.pdf',1952,AER,ef,1810156,4,2,2,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1814282_wo_cover_page-11.pdf',1956,AER,e,1814282,11,13,0,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1811587_wo_cover_page-5.pdf',1955,AER,1e,1811587,5,5,8,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1811916_wo_cover_page-4.pdf',1956,AER,et,1811916,4,3,3,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1811454_wo_cover_page-10.pdf',1945,AER,e,1811454,10,9,11,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1811907_wo_cover_page-3.pdf',1956,AER,1e,1811907,3,8,4,0,4,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1803961_wo_cover_page-2.pdf',1942,AER,1e,1803961,2,1,3,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1801884_wo_cover_page-15.pdf',1950,AER,1e,1801884,15,1,1,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1801936_wo_cover_page-25.pdf',1948,AER,1et,1801936,25,5,6,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1812289_wo_cover_page-5.pdf',1957,AER,e,1812289,5,3,6,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1914414_wo_cover_page-1.pdf',1952,AER,1e,1914414,1,6,6,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1809091_wo_cover_page-3.pdf',1951,AER,e,1809091,3,1,1,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1809766_wo_cover_page-27.pdf',1958,AER,1e,1809766,27,2,1,0,1,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1831501_wo_cover_page-5.pdf',1953,AER,fe,1831501,5,0,0,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1808269_wo_cover_page-14.pdf',1958,AER,ae,1808269,14,9,8,0,1,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1811640_wo_cover_page-2.pdf',1955,AER,1e,1811640,2,1,4,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1811744_wo_cover_page-3.pdf',1957,AER,1e,1811744,3,2,2,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1812599_wo_cover_page-6.pdf',1945,AER,e1,1812599,6,0,0,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1812914_wo_cover_page-10.pdf',1959,AER,1e,1812914,10,6,6,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1801881_wo_cover_page-7.pdf',1950,AER,1e,1801881,7,2,2,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1811355_wo_cover_page-2.pdf',1953,AER,1e,1811355,2,2,2,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1801936_wo_cover_page-41.pdf',1948,AER,1e,1801936,41,0,0,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1910517_wo_cover_page-14.pdf',1948,AER,1te,1910517,14,8,8,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1808270_wo_cover_page-3.pdf',1958,AER,1e,1808270,3,2,1,1,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1810381_wo_cover_page-12.pdf',1952,AER,1e,1810381,12,8,5,0,3,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1815971_wo_cover_page-10.pdf',1951,AER,1e,1815971,10,7,7,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1807704_wo_cover_page-0.pdf',1954,AER,1e,1807704,0,1,1,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1813462_wo_cover_page-24.pdf',1960,AER,ef,1813462,24,1,2,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1816107_wo_cover_page-4.pdf',1959,AER,e,1816107,4,0,0,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1816755_wo_cover_page-4.pdf',1942,AER,1e,1816755,4,2,2,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1816141_wo_cover_page-14.pdf',1959,AER,e,1816141,14,12,8,0,2,2
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1805069_wo_cover_page-11.pdf',1940,AER,1e,1805069,11,1,0,0,1,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1811738_wo_cover_page-17.pdf',1957,AER,ae,1811738,17,9,4,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1808056_wo_cover_page-7.pdf',1959,AER,e,1808056,7,8,9,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1803510_wo_cover_page-11.pdf',1942,AER,1e,1803510,11,5,5,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1815061_wo_cover_page-3.pdf',1960,AER,1e,1815061,3,1,1,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/591_wo_cover_page-1.pdf',1948,AER,fe,591,1,2,2,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1821153_wo_cover_page-7.pdf',1947,AER,e,1821153,7,3,4,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1811456_wo_cover_page-1.pdf',1945,AER,1e,1811456,1,1,1,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1809381_wo_cover_page-2.pdf',1945,AER,1e,1809381,2,1,1,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1910499_wo_cover_page-4.pdf',1948,AER,e,1910499,4,1,1,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1810290_wo_cover_page-8.pdf',1953,AER,1te,1810290,8,6,8,0,2,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1823547_wo_cover_page-6.pdf',1955,AER,1e,1823547,6,0,0,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1805072_wo_cover_page-2.pdf',1940,AER,e1,1805072,2,13,3,0,5,7
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1811744_wo_cover_page-1.pdf',1957,AER,e,1811744,1,9,15,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1812340_wo_cover_page-9.pdf',1958,AER,e,1812340,9,2,2,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1809766_wo_cover_page-11.pdf',1958,AER,1e,1809766,11,3,2,3,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1805813_wo_cover_page-1.pdf',1941,AER,1te,1805813,1,1,1,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/644_wo_cover_page-4.pdf',1947,AER,ef,644,4,0,0,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1808157_wo_cover_page-9.pdf',1958,AER,1e,1808157,9,7,9,0,0,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1812405_wo_cover_page-6.pdf',1953,AER,et,1812405,6,1,2,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1821381_wo_cover_page-2.pdf',1955,AER,ae,1821381,2,12,12,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1812999_wo_cover_page-2.pdf',1943,AER,1e,1812999,2,1,1,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1801882_wo_cover_page-21.pdf',1950,AER,e,1801882,21,4,3,0,2,4
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1810499_wo_cover_page-2.pdf',1949,AER,1e,1810499,2,14,9,0,5,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1910664_wo_cover_page-10.pdf',1956,AER,e,1910664,10,2,2,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1811740_wo_cover_page-10.pdf',1957,AER,1e,1811740,10,5,6,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1814229_wo_cover_page-3.pdf',1960,AER,1e,1814229,3,1,1,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1810156_wo_cover_page-1.pdf',1952,AER,1e,1810156,1,5,7,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1823546_wo_cover_page-10.pdf',1955,AER,1e,1823546,10,12,12,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1812527_wo_cover_page-3.pdf',1952,AER,1e,1812527,3,6,6,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1808160_wo_cover_page-14.pdf',1958,AER,e,1808160,14,7,23,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/779_wo_cover_page-3.pdf',1955,AER,1e,779,3,4,0,0,3,2
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1808428_wo_cover_page-4.pdf',1950,AER,e1,1808428,4,1,0,0,0,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1813076_wo_cover_page-1.pdf',1959,AER,1e,1813076,1,7,7,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/779_wo_cover_page-22.pdf',1955,AER,e,779,22,0,0,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1910503_wo_cover_page-8.pdf',1948,AER,1e,1910503,8,4,4,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1809766_wo_cover_page-19.pdf',1958,AER,1e,1809766,19,5,3,0,0,2
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1810954_wo_cover_page-6.pdf',1960,AER,ef1,1810954,6,5,4,0,1,3
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1808268_wo_cover_page-7.pdf',1958,AER,1ef,1808268,7,5,3,0,2,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1812531_wo_cover_page-3.pdf',1952,AER,e,1812531,3,1,3,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1811910_wo_cover_page-2.pdf',1956,AER,e,1811910,2,19,13,2,2,2
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1802857_wo_cover_page-6.pdf',1947,AER,1e,1802857,6,1,1,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1811355_wo_cover_page-8.pdf',1953,AER,1e,1811355,8,4,4,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1812341_wo_cover_page-16.pdf',1958,AER,1e,1812341,16,1,1,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/364_wo_cover_page-2.pdf',1941,AER,1e,364,2,0,0,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1811910_wo_cover_page-5.pdf',1956,AER,e1,1811910,5,4,5,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1805069_wo_cover_page-10.pdf',1940,AER,1e,1805069,10,4,6,0,4,3
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1808056_wo_cover_page-4.pdf',1959,AER,e,1808056,4,0,0,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1812285_wo_cover_page-2.pdf',1957,AER,fe1,1812285,2,1,1,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1802857_wo_cover_page-12.pdf',1947,AER,1e,1802857,12,3,3,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1807397_wo_cover_page-11.pdf',1944,AER,1e,1807397,11,4,5,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1811587_wo_cover_page-4.pdf',1955,AER,1e,1811587,4,1,2,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1814230_wo_cover_page-9.pdf',1960,AER,e1,1814230,9,9,8,0,1,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1809769_wo_cover_page-1.pdf',1958,AER,1e,1809769,1,6,5,2,1,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1812463_wo_cover_page-15.pdf',1960,AER,e,1812463,15,3,5,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1811740_wo_cover_page-11.pdf',1957,AER,1e,1811740,11,6,6,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1808060_wo_cover_page-11.pdf',1959,AER,1e,1808060,11,1,1,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1813460_wo_cover_page-13.pdf',1960,AER,te,1813460,13,4,0,0,2,2
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1811910_wo_cover_page-9.pdf',1956,AER,ef,1811910,9,0,0,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1810954_wo_cover_page-24.pdf',1960,AER,e,1810954,24,10,9,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1812340_wo_cover_page-11.pdf',1958,AER,1e,1812340,11,0,0,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1808157_wo_cover_page-4.pdf',1958,AER,1e,1808157,4,3,2,0,1,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1811635_wo_cover_page-7.pdf',1955,AER,1e,1811635,7,9,9,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1914414_wo_cover_page-9.pdf',1952,AER,ef,1914414,9,5,5,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1807397_wo_cover_page-25.pdf',1944,AER,ea,1807397,25,8,12,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1816501_wo_cover_page-5.pdf',1956,AER,1e,1816501,5,5,4,0,2,3
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1910848_wo_cover_page-0.pdf',1951,AER,1e,1910848,0,0,0,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1807703_wo_cover_page-3.pdf',1954,AER,1e,1807703,3,11,21,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1812527_wo_cover_page-9.pdf',1952,AER,1e,1812527,9,3,3,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1810041_wo_cover_page-18.pdf',1957,AER,1e,1810041,18,17,12,0,13,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1810158_wo_cover_page-1.pdf',1952,AER,1e,1810158,1,10,4,0,2,9
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1804232_wo_cover_page-1.pdf',1941,AER,1e,1804232,1,4,0,0,6,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1802811_wo_cover_page-10.pdf',1950,AER,ef,1802811,10,3,3,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1813462_wo_cover_page-17.pdf',1960,AER,ef,1813462,17,4,12,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1807704_wo_cover_page-1.pdf',1954,AER,1e,1807704,1,5,4,1,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1811449_wo_cover_page-2.pdf',1945,AER,1e,1811449,2,0,0,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1805814_wo_cover_page-0.pdf',1941,AER,1te,1805814,0,1,1,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1812861_wo_cover_page-1.pdf',1947,AER,e,1812861,1,4,3,0,1,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1811916_wo_cover_page-1.pdf',1956,AER,e,1811916,1,3,3,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1811691_wo_cover_page-14.pdf',1948,AER,ea,1811691,14,2,4,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1812462_wo_cover_page-15.pdf',1960,AER,e,1812462,15,1,1,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1810487_wo_cover_page-10.pdf',1949,AER,e1,1810487,10,2,2,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1816597_wo_cover_page-15.pdf',1949,AER,1e,1816597,15,7,3,2,3,5
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1808153_wo_cover_page-24.pdf',1958,AER,ef,1808153,24,11,10,1,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1810801_wo_cover_page-11.pdf',1954,AER,e,1810801,11,3,3,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1816501_wo_cover_page-9.pdf',1956,AER,et,1816501,9,3,5,0,4,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1811745_wo_cover_page-3.pdf',1957,AER,1e,1811745,3,2,2,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1810487_wo_cover_page-8.pdf',1949,AER,1e,1810487,8,4,3,0,2,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1809768_wo_cover_page-16.pdf',1958,AER,e,1809768,16,1,1,2,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1811344_wo_cover_page-12.pdf',1953,AER,e1,1811344,12,4,4,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1812532_wo_cover_page-10.pdf',1952,AER,ea,1812532,10,1,1,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1809766_wo_cover_page-13.pdf',1958,AER,1e,1809766,13,1,1,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1801881_wo_cover_page-11.pdf',1950,AER,1e,1801881,11,4,2,0,2,2
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/595_wo_cover_page-9.pdf',1948,AER,1e,595,9,5,5,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1807397_wo_cover_page-15.pdf',1944,AER,1ef,1807397,15,0,0,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1808732_wo_cover_page-19.pdf',1953,AER,e,1808732,19,1,1,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1910666_wo_cover_page-5.pdf',1956,AER,et,1910666,5,1,1,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1808732_wo_cover_page-23.pdf',1953,AER,1e,1808732,23,0,0,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1802871_wo_cover_page-0.pdf',1947,AER,ef1,1802871,0,0,0,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1810954_wo_cover_page-8.pdf',1960,AER,e,1810954,8,11,8,0,1,5
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/595_wo_cover_page-4.pdf',1948,AER,1e,595,4,8,2,0,2,2
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1910787_wo_cover_page-2.pdf',1951,AER,1e,1910787,2,9,16,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1808056_wo_cover_page-17.pdf',1959,AER,e,1808056,17,15,14,0,0,2
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1816506_wo_cover_page-1.pdf',1956,AER,1e,1816506,1,2,2,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1810289_wo_cover_page-14.pdf',1953,AER,1e,1810289,14,1,1,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/779_wo_cover_page-19.pdf',1955,AER,ae,779,19,6,23,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1810041_wo_cover_page-1.pdf',1957,AER,1e,1810041,1,6,6,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1808153_wo_cover_page-8.pdf',1958,AER,1ef,1808153,8,1,0,0,2,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1811908_wo_cover_page-19.pdf',1956,AER,ate,1811908,19,1,1,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1815063_wo_cover_page-3.pdf',1960,AER,te,1815063,3,1,1,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1812990_wo_cover_page-3.pdf',1943,AER,et,1812990,3,3,3,0,0,0
